tenure,MonthlyCharges,TotalCharges,SupportTickets,AppLogins,WebsiteVisits,SatisfactionScore,gender_Female,gender_Male,SeniorCitizen_0,SeniorCitizen_1,Partner_No,Partner_Yes,Dependents_No,Dependents_Yes,PhoneService_No,PhoneService_Yes,MultipleLines_No,MultipleLines_No phone service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,PaperlessBilling_No,PaperlessBilling_Yes,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,PromotionUsed_Cashback,PromotionUsed_Discount,PromotionUsed_FreeAddon,PromotionUsed_nan
-0.996683602,0.171560152,-0.768987073,0.0012606,-1.33199392,0.159994449,1.422983362,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-0.019745966,-0.356057994,-0.247218814,0.0012606,0.741632426,-1.37431828,1.422983362,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
-0.752449193,0.588013468,-0.49074726,-1.013342167,1.317639744,-1.165093816,-1.408659291,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
-1.281623746,0.851822541,-0.971305378,2.030466134,-0.295180747,-1.304576792,-0.700748628,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
-1.240918011,-0.689552482,-0.970405209,0.0012606,-0.295180747,0.996892302,1.422983362,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
0.428017117,1.196931265,0.915886395,3.0450689,0.511229499,1.624565691,-0.700748628,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0
-0.30468611,0.151650033,-0.241488475,0.0012606,1.432841208,0.090252962,0.007162035,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
0.428017117,-1.517481585,-0.670232029,0.0012606,0.741632426,1.206116765,0.715072699,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
0.590840056,-1.482638877,-0.627572835,-1.013342167,1.548042671,0.927150814,-0.700748628,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0
1.242131814,0.81863901,1.421034474,-1.013342167,-0.06477782,-0.258454477,-0.700748628,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0
1.03860314,-1.519140761,-0.556393677,0.0012606,-1.33199392,1.694307178,0.007162035,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0
-0.915272133,-1.34160887,-0.892463812,0.0012606,0.050423644,0.090252962,-1.408659291,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0
-0.30468611,-0.128750805,-0.334776643,-1.013342167,-1.33199392,0.159994449,-0.700748628,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0
0.387311382,0.999489255,0.720967035,0.0012606,1.432841208,-1.025610841,1.422983362,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0
0.672251526,1.017740197,1.08937736,0.0012606,1.663244135,-1.095352329,0.007162035,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1
1.527071958,1.47899128,2.297425116,0.0012606,1.317639744,1.624565691,0.715072699,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0
-1.240918011,-1.479320524,-0.995675787,0.0012606,0.972035353,-0.537420427,-1.408659291,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1.608483427,0.526623936,1.504354927,0.0012606,0.972035353,-0.258454477,0.715072699,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
1.608483427,-0.319556109,0.738136097,0.0012606,-0.871188065,-1.583542743,1.422983362,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
-1.281623746,-0.163593513,-0.984742036,2.030466134,-0.295180747,-1.234835304,0.007162035,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
1.486366223,1.009444314,1.791289047,0.0012606,0.856833889,-1.583542743,-0.700748628,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0
-0.955977867,0.858459247,-0.655521962,-1.013342167,-1.677598311,-1.583542743,0.715072699,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0
-0.915272133,-1.49093476,-0.923881879,-1.013342167,0.741632426,-1.025610841,0.715072699,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
1.527071958,1.082448083,1.917334559,0.0012606,0.626430962,-0.816386378,0.007162035,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
-1.078095072,0.981238313,-0.758404607,0.0012606,1.087236817,1.694307178,-0.700748628,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0
1.323543284,-0.118795746,0.690053939,0.0012606,0.626430962,-0.955869353,0.007162035,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
0.8757802,1.357871391,1.547431271,0.0012606,-0.179979283,-0.74664489,-0.700748628,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0
0.550134322,-0.307941874,0.169603,0.0012606,-0.986389529,-0.607161915,-1.408659291,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0
0.916485935,0.845185835,1.227981316,0.0012606,0.280826571,-0.049230014,0.715072699,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
1.282837549,-1.356541459,-0.326455576,-1.013342167,-1.447195384,-1.025610841,0.715072699,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0
1.242131814,0.231290508,0.955757262,0.0012606,-1.677598311,-0.537420427,-0.700748628,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1
1.120014609,-1.353223106,-0.349837995,0.0012606,-0.06477782,-0.955869353,-1.408659291,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0
0.8757802,1.001148431,1.212919965,0.0012606,1.663244135,-0.955869353,0.715072699,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1
-1.078095072,-0.669642363,-0.892112526,2.030466134,1.087236817,-1.513801255,0.007162035,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
1.567777693,1.130564203,2.089727757,3.0450689,0.050423644,-1.165093816,-1.408659291,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
0.346605647,0.994511725,0.678593261,0.0012606,1.548042671,0.090252962,-0.700748628,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0
0.590840056,0.61124194,0.773879364,0.0012606,-1.677598311,1.624565691,0.715072699,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
-0.915272133,-1.507526526,-0.911916228,1.015863367,1.432841208,0.508701888,0.007162035,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0
0.712957261,0.767204537,0.906643204,1.015863367,0.050423644,-0.258454477,1.422983362,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
-0.955977867,-0.317896933,-0.81360029,0.0012606,0.280826571,0.787667839,-1.408659291,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
0.794368731,1.039309492,1.180162622,0.0012606,-1.447195384,-0.188712989,1.422983362,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0
0.224488443,-1.487616407,-0.690496792,-1.013342167,0.856833889,0.159994449,0.715072699,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0
-0.508214784,0.460256873,-0.29038298,0.0012606,0.165625108,-0.328195964,0.715072699,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
-1.200212276,0.898279485,-0.893934818,-1.013342167,0.050423644,-0.607161915,1.422983362,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0
0.590840056,1.299800212,1.243789149,0.0012606,-0.179979283,-0.46767894,-0.700748628,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1
-0.467509049,-1.462728758,-0.819967334,-1.013342167,1.20243828,0.857409326,1.422983362,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0
-0.955977867,-1.507526526,-0.945068766,0.0012606,0.280826571,-1.444059767,0.715072699,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0
1.608483427,1.323028684,2.269080794,2.030466134,1.548042671,-1.444059767,-0.700748628,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0
-1.200212276,0.15330921,-0.923179309,-1.013342167,0.050423644,1.694307178,-1.408659291,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
-0.589626254,-0.241574811,-0.575187434,1.015863367,0.511229499,0.857409326,0.715072699,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
1.445660488,-1.326676281,-0.30197539,-1.013342167,1.087236817,1.34559974,0.715072699,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0
1.160720344,0.529942289,1.154804224,0.0012606,-1.216792456,1.485082715,0.715072699,0,1,1,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1
-0.38609758,-0.165252689,-0.393704731,-1.013342167,1.087236817,0.508701888,0.007162035,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0
0.590840056,0.991193372,0.980632644,-1.013342167,-1.447195384,-0.188712989,-0.700748628,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
-0.711743458,0.30761263,-0.513185601,0.0012606,-0.640785138,-0.607161915,1.422983362,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
0.102371238,-1.502548996,-0.69984976,0.0012606,-1.33199392,-0.955869353,-0.700748628,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0
-0.019745966,-1.514163232,-0.750610467,0.0012606,0.626430962,-0.397937452,-1.408659291,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0
1.567777693,1.085766436,1.92558976,-1.013342167,0.972035353,1.34559974,0.007162035,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0
0.794368731,1.331324567,1.458819586,-1.013342167,0.050423644,-0.46767894,-1.408659291,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0
1.608483427,-0.040814448,0.949434129,-1.013342167,-0.06477782,-1.444059767,-0.700748628,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0
-0.833860663,-1.325017104,-0.872242959,0.0012606,-0.640785138,-1.444059767,1.422983362,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1
0.468722852,-1.512504055,-0.63905547,1.015863367,0.165625108,-0.816386378,0.715072699,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
1.608483427,1.48396881,2.449180311,0.0012606,1.432841208,-0.46767894,1.422983362,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
-0.589626254,0.680927355,-0.349859951,-1.013342167,-0.871188065,-0.118971501,0.007162035,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
-1.037389337,0.295998394,-0.786595242,-1.013342167,-0.410382211,1.206116765,-0.700748628,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
-0.915272133,0.305953453,-0.654621794,1.015863367,-0.410382211,1.554824203,-1.408659291,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
0.387311382,-1.482638877,-0.635696305,1.015863367,-0.525583674,-0.816386378,0.007162035,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0
1.608483427,1.288185976,2.214675502,-1.013342167,-1.216792456,0.717926351,-1.408659291,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1
-0.141863171,0.805365597,0.173774511,3.0450689,0.280826571,-0.46767894,1.422983362,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0
1.242131814,0.654380531,1.350338333,0.0012606,-0.525583674,0.020511474,0.715072699,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0
-1.281623746,-1.494253113,-1.002350205,-1.013342167,-0.06477782,0.299477425,0.007162035,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-0.263980375,0.835230775,0.004367236,0.0012606,-1.216792456,0.508701888,1.422983362,1,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1
1.323543284,0.826934893,1.555335187,0.0012606,-1.677598311,1.694307178,-1.408659291,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
1.567777693,0.04214438,1.049440627,-1.013342167,-1.447195384,0.090252962,1.422983362,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
1.160720344,1.198590442,1.610926066,-1.013342167,-0.640785138,-0.955869353,0.715072699,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1
0.794368731,0.506713817,0.876015528,2.030466134,-0.295180747,-0.607161915,0.715072699,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
-1.240918011,-0.674619893,-0.968451186,0.0012606,0.972035353,1.136375277,0.715072699,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1
-0.141863171,1.027695256,0.194346649,-1.013342167,-0.871188065,1.485082715,-1.408659291,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1
-0.630331989,-1.487616407,-0.888358166,-1.013342167,-1.216792456,1.275858252,-1.408659291,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
1.03860314,-1.505867349,-0.537007127,0.0012606,1.548042671,0.229735937,1.422983362,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0
-1.159506542,0.594650174,-0.870749997,0.0012606,-1.101590993,-0.258454477,0.715072699,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1
-0.38609758,1.138860086,-0.051026045,-1.013342167,0.741632426,1.694307178,-1.408659291,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
-0.060451701,0.495099581,0.044589389,0.0012606,-0.295180747,0.229735937,-1.408659291,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
1.160720344,1.294822682,1.809292412,-1.013342167,0.972035353,0.299477425,-1.408659291,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
-1.078095072,0.490122051,-0.792589046,1.015863367,1.548042671,-0.816386378,-1.408659291,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
1.160720344,0.714110887,1.261419274,2.030466134,-0.179979283,-0.816386378,0.007162035,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1
1.03860314,1.331324567,1.625680043,-1.013342167,1.432841208,-1.65328423,-1.408659291,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1
-0.915272133,-1.497571466,-0.924035566,0.0012606,-1.33199392,-0.049230014,0.715072699,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
0.916485935,0.846845011,1.20411588,-1.013342167,-0.410382211,0.4389604,1.422983362,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
1.608483427,1.714594352,2.649939788,0.0012606,1.432841208,1.485082715,1.422983362,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0
1.608483427,1.349575509,2.317997254,-1.013342167,0.856833889,1.694307178,1.422983362,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1
0.305899913,1.067515494,0.616657293,1.015863367,1.317639744,0.369218913,-1.408659291,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1
-1.078095072,-0.639777185,-0.869059437,0.0012606,-0.179979283,-0.118971501,0.007162035,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
1.527071958,1.379440687,2.236982111,1.015863367,1.317639744,1.624565691,0.715072699,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
-0.101157436,0.840208305,0.19880358,-1.013342167,0.050423644,-0.676903403,-1.408659291,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1
-1.281623746,0.850163364,-0.971327333,0.0012606,0.050423644,-1.234835304,-1.408659291,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0
